store_name,city,zip_code,latitude,longitude,review_count,price_level,primary_category,target_rating,target_is_successful
Royal Beef,Richmond,V6X 0M5,49.1775009,-123.1215049,11,,Chinese,4.5,1
Round Table Pizza,Richmond,V6Y 2N6,49.15502603363286,-123.12585702070231,62,2.0,Pizza,3.0,0
Earls Kitchen + Bar,Richmond,V6X 2X9,49.1762654,-123.1318797,166,2.0,Canadian (New),3.2,0
Jjang Korean BBQ,Richmond,V7C 0A3,49.1737042,-123.1473941,99,,Barbeque,3.3,0
L A Chicken,Richmond,V6X 1J6,49.182917,-123.091874,308,2.0,Chicken Wings,4.0,1
Parker Place Aberdeen Meat & B.B.Q,Richmond,V6X 3V7,49.1819617,-123.1364551,186,2.0,Meat Shops,4.2,1
South Silk Road,Richmond,V6X 1A1,49.16999129457479,-123.14373193498352,16,,Chinese,4.3,1
That Year China,Richmond,V6X 4B6,49.18764614031523,-123.13016194850208,12,,Chinese,4.1,1
Talay Thai Restaurant,Vancouver,V6P 4Z8,49.210809,-123.140764,105,2.0,Thai,3.9,0
Happy Tree House BBQ,Richmond,V6X 1C3,49.1789476669097,-123.13367071167,95,2.0,Barbeque,3.2,0
Meetrice Noodle,Richmond,V6X 4B3,49.177903,-123.127564,22,,Chinese,4.0,1
Myomi Sushi,Richmond,V6Y 3Y8,49.155012,-123.1258496,44,,Sushi Bars,4.1,1
Empire Seafood Restaurant,Richmond,V6X 2E3,49.170860309787,-123.13706284400321,250,2.0,Seafood,3.3,0
Sea Fortune Restaurant,Richmond,V6Y 1P3,49.1619810150725,-123.131678165708,67,2.0,Dim Sum,3.3,0
Italian Tomato Restaurant,Richmond,V6X 3C7,49.19188,-123.1303,225,2.0,Italian,3.4,0
Café Gloucester,Richmond,V6X 1C3,49.1785447,-123.1270782,6,,Hong Kong Style Cafe,4.2,1
Round Table Pizza,Richmond,V7C 1H5,49.15436908349,-123.157198331033,26,2.0,Pizza,3.2,0
Daimanya,Richmond,V6X 2C2,49.18345,-123.13537,18,,Japanese,4.1,1
Miion Cafe,Richmond,V6Y 2B3,49.16671947643551,-123.13518973514248,23,,Coffee & Tea,3.9,0
Pearl House Restaurant,Vancouver,V6P 4Z2,49.21332820462317,-123.13993860036136,17,,Taiwanese,4.1,1
Long’s Noodle,Richmond,V6X 3M7,49.178717650366266,-123.12585876329906,48,,Dim Sum,4.3,1
Gee! Taste Good,Richmond,V6X 3Z8,49.1841202,-123.126297,43,1.0,Indonesian,4.1,1
Golden Paramount Seafood Restaurant,Richmond,V6Y 3Z8,49.16367,-123.13492,64,2.0,Seafood,3.6,0
Mui Garden Restaurant,Richmond,V6X 4J4,49.17097613037639,-123.13941066161337,114,2.0,Malaysian,3.6,0
Prataman Express,Richmond,V6X 4E4,49.1809431,-123.13485711170807,7,,Singaporean,4.7,1
LA Grill & Bistro,Richmond,V7C 5J9,49.1536432938359,-123.158798217773,103,1.0,American,3.3,0
Cherry's Food House,Richmond,V6X 4B3,49.1781751,-123.1278816,47,,Asian Fusion,4.0,1
KungFu Dumpling,Richmond,V6X 3Y5,49.17050352459875,-123.13980376997529,20,,Dumplings,4.3,1
Kanpeki Teppanyaki & Seafood Bar,Richmond,V6X 1C3,49.1787958,-123.1314609,14,3.0,Japanese,3.4,0
Beijing Hot Pot,Richmond,V6X 1A7,49.1704542959521,-123.132980279624,32,,Hot Pot,3.8,0
Szechuan Delicious Restaurants,Richmond,V6X 1C3,49.1784849,-123.1317363,16,,Chinese,4.3,1
Sushi Bar Shu,Vancouver,V6P 4Z5,49.2123904,-123.14068048650988,78,4.0,Sushi Bars,4.4,1
Keumsan Restaurant,Vancouver,V6P 4Z8,49.21090651818306,-123.14073327907815,11,,Korean,4.5,1
Tsim Chai Noodle Restaurant 沾仔記,Richmond,V6X 1A7,49.17069,-123.13302,160,1.0,Noodles,3.7,0
Redbud Cafe,Richmond,V6Y 1P3,49.1622807256808,-123.131702194383,35,2.0,Hong Kong Style Cafe,3.1,0
Yokai Tapas and Sake Bar,Richmond,V6Y 0L7,49.166701563256446,-123.1348806,7,,Tapas Bars,3.9,0
Tanlu Grill,Richmond,V6X 0M5,49.1777388,-123.1215149,13,,Barbeque,3.5,0
Tian Shi Fu No. 3 Restaurant,Richmond,V6Y 2B1,49.169274,-123.13688,33,,Chinese,3.8,0
Lu Charcoal Grill,Richmond,V6X 1E4,49.1800883459181,-123.135372530006,21,1.0,Chinese,3.2,0
Yuu Japanese Tapas,Richmond,V6X 3Z9,49.1854909156919,-123.129109648049,197,2.0,Japanese,3.5,0
Nando's Peri-Peri,Richmond,V6X 0M5,49.17855951502775,-123.1217548,50,2.0,Portuguese,3.6,0
Afghan Chopan Bakery & Diner,Richmond,V6X,49.1700051,-123.1331254,20,,Afghan,4.6,1
D Original Sausage Haus,Richmond,V7E 3L9,49.1262632,-123.1825342,22,2.0,Delis,4.8,1
Ipoh Malay Cuisine,Vancouver,V6P 4M9,49.2042381,-123.1351332,158,2.0,Malaysian,3.4,0
Aya Beef Noodle House,Richmond,V6X 1R4,49.18731044705209,-123.1241674,21,,Taiwanese,3.9,0
Chucila 福苑海鮮酒家,Richmond,V6X 2C1,49.186975,-123.133181,10,,Noodles,4.3,1
Kingspark Steak House,Richmond,V6X 1A7,49.1706999,-123.13233,51,1.0,Chinese,2.6,0
Captain Wa,Richmond,V6X 3Y2,49.1698185,-123.1330757,19,1.0,Chinese,3.8,0
Basha,Richmond,V6Y 2B6,49.166963,-123.1384921,14,,Lebanese,3.9,0
Sea Harbour Seafood Restaurant,Richmond,V6X 0E1,49.19632027137996,-123.12618234323169,172,2.0,Dim Sum,3.1,0
Thai Box Restaurant,Richmond,V6X 1A6,49.1699278,-123.1341584,5,,Thai,4.0,1
SoyTalk,Richmond,V6X 3V7,49.1813728972946,-123.13589785248,69,2.0,Desserts,3.5,0
Sanbo Chinese Restaurant,Richmond,V6X 2C2,49.180517762258305,-123.13516403694872,57,1.0,Cantonese,3.8,0
Old Xian's Food,Richmond,V6X 3Z9,49.1852876,-123.1290331,57,2.0,Chinese,3.8,0
The Captain's Boil,Richmond,V6X 4B5,49.1877764,-123.1298538,136,2.0,Cajun/Creole,3.2,0
Lanxuan Restaurant 澜轩荟,Richmond,V6X 2B9,49.187733,-123.134627,22,,Dim Sum,3.9,0
Spice World Hotpot Restaurant,Richmond,V6X 4B3,49.1778510035881,-123.12732142157,25,2.0,Hot Pot,3.8,0
Yang's Dumpling,Richmond,V6X 3L4,49.17759924520819,-123.1297096,14,,Dumplings,3.4,0
Red Star Seafood Restaurant,Richmond,V6X 3X9,49.185221117795,-123.13438543465,84,2.0,Dim Sum,3.4,0
ManTung Cafe,Richmond,V6X 2C4,49.17777289814779,-123.1382369,4,,Hong Kong Style Cafe,4.0,1
Westcoast Poke,Richmond,V7A 1N6,49.13223459520562,-123.09558136751669,48,2.0,Hawaiian,3.9,0
Happy Valley Village Restaurant,Richmond,V6X 4A8,49.1795301474565,-123.134718123603,34,,Chinese,4.0,1
Max Noodle House,Richmond,V6X 1C3,49.17904244470185,-123.13236086737967,208,1.0,Noodles,3.6,0
Spark Kitchen and Bar,Richmond,V6X 1C3,49.178879,-123.13179,13,,Cocktail Bars,3.5,0
Shawarma 2 Go Grill,Richmond,V7C 1V2,49.1487380586425,-123.18174738454263,4,,Mediterranean,4.5,1
Taste of Zen,Richmond,V7A 1M5,49.13293,-123.12171,13,2.0,Vegetarian,4.1,1
Star 6 Indian cuisine,Richmond,V6V 2L3,49.1799094,-123.0696283,8,,Indian,5.0,1
Wo Fung Noodle Express,Richmond,V6Y 1T1,49.16431799999999,-123.1352578,65,1.0,Chicken Wings,3.8,0
Geng Shi Ji,Richmond,V6X 3Z9,49.185095,-123.129673,32,3.0,Chinese,3.3,0
Oishinoya Japanese Beef Rice,Richmond,V6Y 2C5,49.16336,-123.13546,4,,Japanese,4.3,1
A Bite of Shunde,Richmond,V6X 2K4,49.1789961,-123.1256196,9,,Chinese,4.0,1
Tsujiri,Richmond,V6V 1W8,49.170838,-123.0791316,15,,Japanese,4.5,1
Tokyo Joe Sushi,Richmond,V6X 3K8,49.172186088951655,-123.1336462733865,248,2.0,Japanese,3.6,0
Chef Pin,Richmond,V6X 1C3,49.1784449,-123.1279635,18,,Hot Pot,4.8,1
One Cafe Parker Place,Richmond,V6X 2C2,49.18136052710395,-123.13591131104506,25,,Food Court,4.1,1
Harold's Kitchen & Bar,Richmond,V6X 1A3,49.17078,-123.14202,62,2.0,Pubs,3.2,0
Tin Tin Seafood Harbour,Richmond,V6X 2B8,49.1868795450912,-123.135617048199,101,2.0,Dim Sum,3.5,0
Yummy Bao,Richmond,V6X 2C2,49.18208,-123.13639,17,,Chinese,3.9,0
Tsukiji Japanese Restaurant,Richmond,V6X 3M7,49.178615,-123.1248149,58,2.0,Japanese,3.6,0
Moxies Richmond Restaurant,Richmond,V6X 3K4,49.1905595,-123.1124749,139,2.0,Steakhouses,3.3,0
Prata Man Restaurant,Richmond,V6X 3V9,49.18724,-123.12425,156,1.0,Singaporean,3.5,0
Shanghai Taste,Richmond,V6X 1A4,49.17049594854124,-123.1395007,12,,Chinese,4.0,1
Gordon Ramsay Steak,Richmond,V6X 3P8,49.19709365861781,-123.12741703210153,55,4.0,Steakhouses,3.7,0
CAVU Kitchen Bar,Richmond,V6X 4C7,49.1716194,-123.1404495,57,2.0,Bars,3.5,0
Vogue Cafe,Richmond,V7E 1T7,49.1246105,-123.1815107,15,,Cafes,4.7,1
Snowy Village Dessert Cafe,Richmond,V6X 1C3,49.1785932012866,-123.127934497921,189,2.0,Cafes,3.7,0
Enjoy Cafe 1 Plus1,Richmond,V6X 1A7,49.1708290571772,-123.13414408185102,67,2.0,Cafes,3.1,0
Super Stars Cafe,Richmond,V6X 4A8,49.179515426395476,-123.1350582,30,1.0,Cafes,3.1,0
Twinkle Cube Cafe,Richmond,V6X,49.1824873073973,-123.133310191333,16,1.0,Cafes,3.1,0
Peaches,Richmond,V6X 4B3,49.1781063932489,-123.127360152108,25,2.0,Cantonese,3.5,0
Eggspectation,Richmond,V6X 3L8,49.1856414,-123.1084164,127,2.0,Bars,3.2,0
Bubble Waffle,Richmond,V6X 0A4,49.183871723875754,-123.13376631702836,116,1.0,Chinese,3.4,0
Prunus,Richmond,V6Y 0L3,49.16394,-123.13394,1,,Cafes,4.0,1
Leisure Tea & Coffee,Richmond,V6X 3W5,49.1784663,-123.1303743,115,1.0,Coffee & Tea,3.9,0
Lotus Cafe,Richmond,V6X 2A4,49.17852816864693,-123.13875292883559,4,,Desserts,4.3,1
Waves Coffee House,Richmond,V6X 2E3,49.17090010978671,-123.13681390292656,36,1.0,Coffee & Tea,3.1,0
Tiny One,Richmond,V6X 0A4,49.18408,-123.13404,33,,Cafes,2.6,0
Minoru Senior Centre Cafeteria,Richmond,V6Y 1N9,49.16309247137516,-123.14504224403163,5,,Cafes,4.2,1
Red Dot Cafe,Richmond,V6V 2H7,49.1861496,-123.0807571,14,2.0,Cafes,3.7,0
Pierside Deli,Richmond,V7E 6K7,49.1239257298166,-123.184170174884,9,,Cafes,4.2,1
Mango Mama Cafe,Richmond,V6X 3L7,49.18257822582507,-123.1341600423283,78,2.0,Desserts,2.1,0
Air Canada Café - Gate C46,Richmond,V7B 0A4,49.1940680641228,-123.18097300559923,6,,Airport Lounges,4.3,1
Yellow Dots Café,Richmond,V5N,49.19045,-123.13103,1,,Cafes,5.0,1
Minute Cafe,Richmond,V6X 1A7,49.17065,-123.132686,0,,Cafes,0.0,0
Paper Planes Cafe,Richmond,V7B 0A4,49.195124802672815,-123.1788482,2,,Cafes,4.5,1
Lan Fong Yuen 1952,Richmond,V6X 2X9,49.17557251897726,-123.13242606818677,1,,Cafes,1.0,0
Artigiano,Richmond,V7B 0B7,49.197903,-123.140842,16,1.0,Cafes,2.9,0
Sideslip Cafe,Richmond,V7B 1B4,49.1804886,-123.1654968,3,,Cafes,3.7,0
Storeys Cafe,Richmond,V6Y 1S4,49.1633019,-123.1351311,1,,Cafes,3.0,0
Lulu Island Cafe,Richmond,V7A,49.1293309,-123.0958579,1,,Cafes,4.0,1
Java U,Richmond,V7B 0A4,49.1929654688028,-123.182000044444,1,,Cafes,5.0,1
Joy G,Richmond,V6X 1C3,49.1784702726305,-123.130753040314,7,1.0,Chinese,1.1,0
Dspot Dessert Cafe,Richmond,V7A 1N6,49.13252607019409,-123.09275220762657,1,,Desserts,4.0,1
Galiano Cafe,Richmond,V7B 1B8,49.1806507736516,-123.170255156663,4,2.0,Airport Lounges,3.3,0
Steveston Cafe & Hotel,Richmond,V7E 3K2,49.125397,-123.186121,22,2.0,Cafes,3.5,0
The London Cafe,Richmond,V7A 4X9,49.1242662,-123.1006241,3,,Cafes,4.0,1
Bubble Waffle Cafe,Richmond,V6X 0A4,49.183962,-123.133538,2,,Bubble Tea,3.0,0
Wonder Kids,Richmond,V7C 0C7,49.174377,-123.148088,0,,Indoor Playcenter,0.0,0
Nonbiri Cafe,Richmond,V6Y 2B5,49.16666,-123.13627,1,,Breakfast & Brunch,3.0,0
Green Bean Café,Richmond,V7B 0A4,49.1947594,-123.1762466,32,2.0,Coffee & Tea,1.6,0
Steveston Harbour Cafe,Richmond,V7E 3R8,49.11922535111521,-123.16411152106947,1,,Cafes,5.0,1
The Original Beanery,Vancouver,V6T 2B9,49.26370075470969,-123.23932143466445,21,1.0,Breakfast & Brunch,3.8,0
Bread Garden Urban Cafe,Richmond,V7B 1M8,49.1945454,-123.1747399,3,1.0,Cafes,3.0,0
Good Day Cafe,Richmond,V7E 3B6,49.123733380901044,-123.18364765582098,1,,Cafes,3.0,0
Waves Coffee House,Richmond,V7E 3M3,49.1241798712256,-123.182890052597,49,1.0,Coffee & Tea,3.0,0
Carry Coffee,Richmond,V6X 0J8,49.1843898,-123.1363452,4,,Cafes,3.0,0
Danoo Cafe,Vancouver,V6R 2H9,49.2636908,-123.2081455,13,,Breakfast & Brunch,3.6,0
Bambada,Coquitlam,V3B 1B9,49.2775627,-122.8068851,25,,Korean,4.6,1
Kook's Cooks,Coquitlam,V3K 3R8,49.24878,-122.83612,41,2.0,Breakfast & Brunch,4.4,1
Ma Now Thai Kitchen,Coquitlam,V3B 0J1,49.28225,-122.79859185474892,141,2.0,Thai,4.3,1
Gigi’s,Coquitlam,V3C 4E6,49.27396778962247,-122.7964144,24,,Italian,4.0,1
Hansol Korean,Coquitlam,V3E 1J7,49.2833333,-122.8095431,24,,Korean,4.6,1
The Coquitlam Grill,Coquitlam,V3E 1K9,49.27856376513119,-122.81436106069665,155,2.0,Burgers,3.9,0
HAAN Korean,Coquitlam,V3B 6S2,49.27459,-122.79247,76,2.0,Korean,3.8,0
Singapore Hawker,Coquitlam,V3B 0J1,49.2836123,-122.7982817,147,2.0,Singaporean,4.0,1
Memory Corner,Coquitlam,V3K 3V8,49.245147,-122.892226,14,,Taiwanese,3.8,0
Pasargad,Coquitlam,V3H 4E2,49.2785348,-122.8188282,52,,Persian/Iranian,4.3,1
On & Off,Coquitlam,V3K 6C4,49.24863875402061,-122.81714619874644,44,,Desserts,3.8,0
Cactus Club Cafe,Coquitlam,V3K 4X8,49.23306607674114,-122.85075084472223,191,2.0,Canadian (New),4.0,1
Tsuki,Coquitlam,V3J 3R3,49.26263310454177,-122.83911564391255,2,,Japanese,5.0,1
Shio Japanese Kitchen,Coquitlam,V3B 0C6,49.282376,-122.7964,67,2.0,Japanese,4.1,1
Lazzez's Grill Indian Cuisine,Coquitlam,V3B 1B9,49.27743,-122.80492,190,2.0,Indian,4.3,1
OZ Korean Cuisine,Coquitlam,V3B 0J5,49.282471094178,-122.793583392269,116,2.0,Korean,4.0,1
Vesuvio Pizzeria,Coquitlam,V3E 1J7,49.2836918987524,-122.80991088599,15,,Pizza,4.5,1
The Golden Boot,Coquitlam,V3J 1S5,49.249515,-122.8658428,103,2.0,Italian,3.9,0
Vesta Grill,Coquitlam,V3B 4S4,49.2774881,-122.7930624,22,2.0,Barbeque,4.3,1
Lee Garden Seafood,Coquitlam,V3B 8A6,49.27990520310704,-122.79285998404173,20,,Dim Sum,4.2,1
Giancarlo Italian Deli,Coquitlam,V3K 3P4,49.24927,-122.86102,16,,Delis,3.9,0
Zhous Chinese Restaurant,Coquitlam,V3J 3R3,49.2626492660541,-122.839037613753,28,1.0,Chinese,3.3,0
Makchang Dodook,Coquitlam,V3K 3P5,49.2486594,-122.8587548,3,,Korean,5.0,1
Woody's On Brunette,Coquitlam,V3K 1C8,49.23757,-122.87021,143,2.0,Pubs,3.5,0
Saku,Coquitlam,V3J 0K7,49.262560181685686,-122.8892912429378,24,,Japanese,4.3,1
Urban Gate,Coquitlam,V3B 0C6,49.28222,-122.7962049,122,2.0,Persian/Iranian,3.1,0
Kosoo,Coquitlam,V3B 0M1,49.27876990755266,-122.79021307826042,16,,Korean,3.4,0
The Keg Steakhouse + Bar,Coquitlam,V3B 6J6,49.27798957201443,-122.79372942511934,125,3.0,Steakhouses,3.8,0
Ramengers Feat. Smoking pig,Coquitlam,V3K 1E7,49.2386215122336,-122.86375656724,129,2.0,Korean,3.9,0
Pizza Town & Indian Grill,Coquitlam,V3J 7C7,49.24993,-122.86431,60,2.0,Pizza,3.9,0
Pho Phu Thinh Restaurant,Coquitlam,V3B 7K1,49.2819779946262,-122.801139803735,63,1.0,Vietnamese,3.9,0
Pizza One,Coquitlam,V3J 3R3,49.262742,-122.838984,19,2.0,Pizza,3.3,0
Gordon Ramsay Burger,Coquitlam,V3K 6W3,49.227207,-122.837006,69,,Burgers,3.2,0
Jimoco Cafe & Pasta,Coquitlam,V3K 3P3,49.248787,-122.863927,163,2.0,Italian,3.9,0
Nice Meating You BBQ,Coquitlam,V3J 3X4,49.26101,-122.89124,28,,Chinese,3.8,0
Kim's BBQ House,Coquitlam,V3K 6V7,49.23711399221517,-122.8531926,4,,Korean,4.5,1
Big Way,Coquitlam,V3B 5R5,49.2798231361267,-122.7997276,17,,Hot Pot,4.2,1
Happy Lamb Hot Pot,Coquitlam,V3B 8A9,49.28083,-122.79272,47,3.0,Hot Pot,3.3,0
Hakone Sushi Bar,Coquitlam,V3B,49.28224,-122.79587,45,2.0,Sushi Bars,4.2,1
Pho Super Bowl,Coquitlam,V3J 3X4,49.261720508586464,-122.89092417221093,49,2.0,Vietnamese,4.2,1
Austin Heights Pizza,Coquitlam,V3K 3P5,49.24868,-122.86022,12,,Pizza,4.2,1
Pho Holiday,Coquitlam,V3K 3P3,49.24880778894382,-122.8631980544926,53,1.0,Vietnamese,4.1,1
Pho 99,Coquitlam,V3B 6J6,49.27606,-122.7958,83,1.0,Vietnamese,3.2,0
Morning Tide Eatery,Coquitlam,V3K 6V7,49.2370123799837,-122.852788790242,34,,Breakfast & Brunch,4.5,1
Cactus Club Cafe,Coquitlam,V3B 5R5,49.27983956123317,-122.79807752330963,24,3.0,Food Delivery Services,3.5,0
Ding Hao Noodle House,Coquitlam,V3B 1C2,49.278788895755625,-122.8070915324994,45,1.0,Taiwanese,3.9,0
Me-n-Ed's Pizza Parlors,Coquitlam,V3K 3P4,49.24927,-122.86047,59,2.0,Pizza,4.2,1
GoGo Chicken & BBQ,Coquitlam,V3B 2P7,49.282972,-122.796674,20,2.0,Korean,4.4,1
Dookbaeki,Coquitlam,V3B 2H6,49.27759292246516,-122.79138553887606,18,,Korean,4.4,1
Bubble World,Coquitlam,V3B 6J6,49.2790792849535,-122.794279898607,59,2.0,Taiwanese,2.7,0
Aria Afghan Grill,Coquitlam,V3K 1C8,49.236929,-122.871916,10,,Kebab,4.4,1
Thai Chef,Burnaby,V3J 7T9,49.25411106371749,-122.89388632944177,79,2.0,Thai,4.0,1
Chada Thai Fine Cuisine,Coquitlam,V3B 6J6,49.27777943404405,-122.794719444731,129,2.0,Thai,3.5,0
Beanery Coffeehouse & Eatery,Coquitlam,V3E 2Y6,49.3004890916425,-122.820143082062,48,2.0,Sandwiches,4.5,1
Sushi Mura,Coquitlam,V3N 4J5,49.24253556,-122.89257508,9,,Sushi Bars,4.7,1
Sushi Karis,Coquitlam,V3J 7R4,49.2493462644793,-122.86582890898,50,2.0,Japanese,4.3,1
Kang’s Kitchen,Coquitlam,V3K 3V8,49.2439399,-122.8901613,26,,Korean,4.2,1
Doppio Zero Pizza,Coquitlam,V3J 3P7,49.2635549,-122.847654,63,2.0,Italian,3.6,0
A&W,Coquitlam,V3J 3R3,49.26256,-122.83835104,13,,Burgers,3.2,0
Browns Socialhouse Town Centre,Coquitlam,V3B 0B8,49.28247671487007,-122.7984179134894,67,2.0,Canadian (New),3.4,0
Xpress Donair House,Coquitlam,V3B 0C4,49.2825351,-122.7966402,28,,Falafel,4.3,1
Hee Rae Deung,Coquitlam,V3K 3V9,49.2475518179184,-122.891984134912,70,2.0,Korean,4.0,1
La Ruota Pizzeria,Coquitlam,V3B 0C6,49.282258,-122.796297,114,1.0,Pizza,3.5,0
Bukjang Korean Restaurant,Coquitlam,V3K,49.2451096,-122.8924103,8,2.0,Korean,3.9,0
Hangang Korean Restaurant,Coquitlam,V3K 3P5,49.24868041062316,-122.85874128895493,12,2.0,Korean,4.1,1
Plateau Pizza,Coquitlam,V3E 3J7,49.29645485179912,-122.8035690031019,40,2.0,Pizza,4.1,1
Delicious Pho,Coquitlam,V3B 0J1,49.282380380315,-122.798885696643,70,1.0,Vietnamese,3.7,0
Honjin Ramen,Coquitlam,V3K 6V7,49.2372447982538,-122.852997556329,39,,Ramen,3.8,0
Myung-Ga Mandu,Coquitlam,V3K 3V8,49.243906813641836,-122.89083114284756,15,,Korean,3.9,0
Rogues Bar &  Grill,Coquitlam,V3E 2Y8,49.3062789878786,-122.78926089406,11,2.0,American,3.9,0
Miracle Belgian Waffle,Coquitlam,V3B 0G2,49.28228,-122.79829,101,1.0,Desserts,3.5,0
Nagano Japanese Restaurant,Coquitlam,V3B 2P5,49.2819484741704,-122.799879881647,148,2.0,Japanese,3.6,0
Nonna’s Coquitlam,Coquitlam,V3K 1C9,49.23696,-122.87036,11,,Italian,3.5,0
Narita Sushi,Coquitlam,V3K 6V9,49.23363,-122.85335,66,2.0,Sushi Bars,3.8,0
Sinjeon,Coquitlam,V3K 6Z8,49.24396973613672,-122.89084557650504,6,,Korean,4.7,1
C Market Coffee,Coquitlam,V3K 6V9,49.2338639121429,-122.85304601602519,104,2.0,Coffee Roasteries,4.0,1
Fatburger,Coquitlam,V3K,49.23409,-122.86301,50,2.0,Burgers,3.4,0
Crispy Falafel,Coquitlam,V3K 6P9,49.2352018438231,-122.855761778291,25,2.0,Falafel,3.7,0
Bukchigo Jangguchigo,Coquitlam,V3K,49.2448065004847,-122.891679704792,11,,Korean,4.0,1
Bbong,Coquitlam,V3K,49.243302112406,-122.891211349691,54,2.0,Korean,3.6,0
Sushi Boss,Coquitlam,V3E 2Z4,49.2986583,-122.7872987,38,2.0,Sushi Bars,4.0,1
Yewon Korean Restaurant,Coquitlam,V3K 3V8,49.2446349,-122.8922024,14,,Korean,3.8,0
House of Tofu Soup,Burnaby,V3N 4J5,49.2432776889176,-122.893122291784,132,2.0,Korean,3.6,0
Austin Fish House,Coquitlam,V3K 3P4,49.24928,-122.86076,16,2.0,Fish & Chips,3.6,0
I Love KBBQ,Coquitlam,V3K 3P3,49.2488313,-122.86387866172522,3,,Korean,5.0,1
Sushi California,Coquitlam,V3J 1N7,49.2493323318395,-122.892389360117,351,2.0,Sushi Bars,3.4,0
Hwa Won,Coquitlam,V3K 6V9,49.23363,-122.85335,3,,Korean,5.0,1
Maruhachi Ra-men,Coquitlam,V3B 0K8,49.28335,-122.7933949,23,,Ramen,3.9,0
Jimmy's Place,Coquitlam,V3J,49.2471019412282,-122.890613009564,76,2.0,Diners,4.0,1
Lucky Gate Chinese Restaurant,Coquitlam,V3K 3N7,49.24926,-122.85909,46,2.0,Chinese,2.9,0
Milestones,Coquitlam,V3E 1K9,49.2784,-122.80925,93,2.0,Canadian (New),3.2,0
Koreana Restaurant,Coquitlam,V3K 3N9,49.2493709222092,-122.86761,11,,Korean,4.1,1
John B Neighbourhood Pub,Coquitlam,V3K 3P1,49.24869,-122.86724,108,2.0,Pubs,3.6,0
Neptune Seafood Restaurant,Coquitlam,V3B 0G2,49.2772716,-122.8004566,24,,Dim Sum,3.5,0
Chuan Chili House,Coquitlam,V3B 7W3,49.28224556461602,-122.79592465596285,9,,Chinese,4.6,1
South Castle Korean Restaurant,Coquitlam,V3K 3P5,49.2487155457237,-122.859535957053,26,2.0,Korean,4.1,1
Dim Sum World,Coquitlam,V3B 8A9,49.28083,-122.79272,5,,Dim Sum,3.8,0
Nonhyun Chicken Hot Pot,Coquitlam,V3K,49.2435186165261,-122.890372127295,12,,Korean,3.3,0
Shin Ya Shanghai Cuisine,Coquitlam,V3B,49.28083,-122.79272,1,,Chinese,4.0,1
Shiok,Burnaby,V3J 1N4,49.25176337245633,-122.8961267,11,,Singaporean,4.5,1
Xiang Yuan Qiao,Coquitlam,V3B 6B4,49.2785944880292,-122.792303189635,51,,Asian Fusion,3.8,0
Pasta Polo,Coquitlam,V3B 1B9,49.277518823721,-122.80783903308,106,2.0,Italian,3.1,0
Browns Socialhouse,Coquitlam,V3K 6W8,49.23414737932616,-122.85781717235979,43,,Pubs,3.6,0
Insadong Korean Restaurant,Coquitlam,V3K 3V9,49.2457360677118,-122.891493104171,150,2.0,Korean,3.5,0
Mercado Mexican Market & Taqueria - by Original's,Coquitlam,V3H 4E2,49.2786,-122.819064,25,,Mexican,3.7,0
PappaRoti,Coquitlam,V3B 2P7,49.2840263,-122.793144,49,2.0,Juice Bars & Smoothies,4.1,1
Milaap Indian Kitchen,Coquitlam,V3E 1J7,49.28330247934861,-122.81049934213395,9,,Indian,4.0,1
Soup Plus,Coquitlam,V3K 3P5,49.24868,-122.86186,64,1.0,Soup,3.8,0
Mega Sushi,Coquitlam,V3K 7B6,49.24858070525632,-122.81784885439474,87,2.0,Sushi Bars,3.9,0
I Am Pho,Coquitlam,V3K 6V9,49.23408641682896,-122.85451682332483,60,,Vietnamese,3.4,0
Don Chepe's Restaurant,Coquitlam,V3K 6V7,49.2365844,-122.8530121,30,2.0,Salvadoran,3.3,0
Nadri,Burnaby,V3N 4R7,49.24422521917205,-122.89498981978466,52,,Korean,4.1,1
Pizza Maru- Lougheed,Burnaby,V3N 4N4,49.24526943454172,-122.89319682866335,8,,Korean,4.6,1
Tong's Gourmet House,Coquitlam,V3B 8A6,49.2800129185451,-122.792744748294,9,,Chinese,4.0,1
Matoi Sushi,Coquitlam,V3B 6J6,49.274538,-122.791584,89,2.0,Japanese,3.5,0
Jujube Chinese Restaurant,Coquitlam,V3J 1N7,49.2493804869406,-122.892209772586,11,2.0,Chinese,3.6,0
Pho & Japolo,Burnaby,V3J 1P1,49.253645,-122.892575,35,2.0,Vietnamese,3.7,0
Great Canadian Casino Vancouver,Coquitlam,V3K 6W3,49.2276116,-122.8378131,48,1.0,Casinos,2.5,0
Melody Market And Sushi,Coquitlam,V3K 1G7,49.24084311889563,-122.85300649997036,7,,Sushi Bars,4.4,1
Ayam Zaman Restaurant,Coquitlam,V3K 6G9,49.23411,-122.86317,16,,Middle Eastern,3.4,0
MR MIKES,Coquitlam,V3B 6J6,49.27726890000161,-122.79442574110845,95,2.0,Steakhouses,3.3,0
North Garden Restaurant,Coquitlam,V3J 3X5,49.261465,-122.888345,53,2.0,Chinese,3.2,0
Sushi Tree,Coquitlam,V3B 8A9,49.28064321231323,-122.79281080583213,42,1.0,Sushi Bars,4.4,1
Kuai Wei Jia,Coquitlam,V3B 8A6,49.2798956,-122.7928573,3,,Chinese,4.3,1
Manlijangseong,Coquitlam,V3B 2P5,49.2821912,-122.7999819,4,,Korean,4.8,1
