store_name,city,latitude,longitude,target_rating,target_is_successful,median_income,pop_density_sqkm,pct_age_20_39
Dspot Dessert Cafe,Richmond,49.13252607019409,-123.09275220762656,4.0,1,37840.0,4636.66,25.78
Carry Coffee,Richmond,49.1843898,-123.1363452,3.0,0,30133.33,3351.64,49.73
Danoo Cafe,Vancouver,49.2636908,-123.2081455,3.6,0,47323.53,3744.01,27.05
Bean & Beyond Cafe,Richmond,49.1249334289311,-123.181072287261,3.0,0,43280.0,4061.52,17.05
Bambada,Coquitlam,49.2775627,-122.8068851,4.6,1,38450.0,4912.68,28.7
Kook's Cooks,Coquitlam,49.24878,-122.83612,4.4,1,43766.67,2693.99,22.92
Gigi’s,Coquitlam,49.27396778962247,-122.7964144,4.0,1,37700.0,4818.32,29.97
Ma Now Thai Kitchen,Coquitlam,49.28225,-122.79859185474892,4.3,1,36093.33,7272.84,28.72
HAAN Korean,Coquitlam,49.27459,-122.79247,3.8,0,37022.22,5757.08,32.58
Memory Corner,Coquitlam,49.245147,-122.892226,3.8,0,37828.57,4496.36,36.55
Tsuki,Coquitlam,49.26263310454177,-122.83911564391256,5.0,1,45422.22,2021.37,20.45
The Coquitlam Grill,Coquitlam,49.27856376513119,-122.81436106069664,3.9,0,43461.54,3411.93,22.49
Singapore Hawker,Coquitlam,49.2836123,-122.7982817,4.0,1,36650.0,5892.83,27.75
Shio Japanese Kitchen,Coquitlam,49.282376,-122.7964,4.1,1,35823.53,6071.16,28.19
Hansol Korean,Coquitlam,49.2833333,-122.8095431,4.6,1,39850.0,4735.45,27.12
The Golden Boot,Coquitlam,49.249515,-122.8658428,3.9,0,39050.0,3005.34,27.25
Pasargad,Coquitlam,49.2785348,-122.8188282,4.3,1,46566.67,3008.56,23.95
Giancarlo Italian Deli,Coquitlam,49.24927,-122.86102,3.9,0,39811.76,3574.64,27.37
Lazzez's Grill Indian Cuisine,Coquitlam,49.27743,-122.80492,4.3,1,38216.67,4481.77,29.77
Makchang Dodook,Coquitlam,49.2486594,-122.8587548,5.0,1,39311.11,3830.66,27.58
Lee Garden Seafood,Coquitlam,49.27990520310704,-122.79285998404173,4.2,1,36653.33,6706.61,29.12
Woody's On Brunette,Coquitlam,49.23757,-122.87021,3.5,0,41933.33,3410.69,28.75
Cactus Club Cafe,Coquitlam,49.23306607674114,-122.85075084472224,4.0,1,42628.57,819.42,25.14
Jimoco Cafe & Pasta,Coquitlam,49.248787,-122.863927,3.9,0,39623.53,3862.59,27.85
The Keg Steakhouse + Bar,Coquitlam,49.27798957201443,-122.79372942511934,3.8,0,36357.14,6786.72,29.28
Nice Meating You BBQ,Coquitlam,49.26101,-122.89124,3.8,0,39423.53,5388.09,39.96
Ramengers Feat. Smoking pig,Coquitlam,49.2386215122336,-122.86375656724,3.9,0,41400.0,3469.08,28.83
Pho Holiday,Coquitlam,49.24880778894382,-122.8631980544926,4.1,1,39450.0,3810.34,27.79
OZ Korean Cuisine,Coquitlam,49.282471094178,-122.793583392269,4.0,1,36487.5,6181.9,28.59
Hakone Sushi Bar,Coquitlam,49.28224,-122.79587,4.2,1,35887.5,6061.08,28.36
Austin Heights Pizza,Coquitlam,49.24868,-122.86022,4.2,1,39311.11,3830.66,27.58
Vesuvio Pizzeria,Coquitlam,49.2836918987524,-122.80991088599,4.5,1,39926.32,5032.12,27.18
Ding Hao Noodle House,Coquitlam,49.278788895755625,-122.8070915324994,3.9,0,37800.0,4998.69,28.89
GoGo Chicken & BBQ,Coquitlam,49.282972,-122.796674,4.4,1,35922.22,6054.92,28.07
A&W,Coquitlam,49.26256,-122.83835104,3.2,0,45422.22,2021.37,20.45
Urban Gate,Coquitlam,49.28222,-122.7962049,3.1,0,35887.5,6061.08,28.36
Beanery Coffeehouse & Eatery,Coquitlam,49.3004890916425,-122.820143082062,4.5,1,38600.0,2551.3,19.3
Gordon Ramsay Burger,Coquitlam,49.227207,-122.837006,3.2,0,43200.0,386.3,23.87
Kang’s Kitchen,Coquitlam,49.2439399,-122.8901613,4.2,1,37828.57,4496.36,36.55
Thai Chef,Burnaby,49.25411106371749,-122.89388632944176,4.0,1,38136.84,7484.91,40.21
Vesta Grill,Coquitlam,49.2774881,-122.7930624,4.3,1,36357.14,6786.72,29.28
Zhous Chinese Restaurant,Coquitlam,49.2626492660541,-122.839037613753,3.3,0,45422.22,2021.37,20.45
Happy Lamb Hot Pot,Coquitlam,49.28083,-122.79272,3.3,0,36905.88,5750.39,28.53
Chada Thai Fine Cuisine,Coquitlam,49.27777943404405,-122.794719444731,3.5,0,36357.14,6786.72,29.28
Ta Bom Korean Cuisine,Coquitlam,49.2486992,-122.8639442,3.7,0,39623.53,3862.59,27.85
Kosoo,Coquitlam,49.27876990755266,-122.79021307826042,3.4,0,37466.67,6660.41,30.22
Doppio Zero Pizza,Coquitlam,49.2635549,-122.847654,3.6,0,45600.0,2070.32,20.32
Cactus Club Cafe,Coquitlam,49.27983956123317,-122.79807752330964,3.5,0,36242.86,7307.03,29.01
Myung-Ga Mandu,Coquitlam,49.24390681364184,-122.89083114284756,3.9,0,37828.57,4496.36,36.55
Pizza Town & Indian Grill,Coquitlam,49.24993,-122.86431,3.9,0,39440.0,3766.88,27.56
Plateau Pizza,Coquitlam,49.29645485179912,-122.8035690031019,4.1,1,37242.86,3067.61,20.46
Big Way,Coquitlam,49.2798231361267,-122.7997276,4.2,1,36562.5,6228.84,29.66
Honjin Ramen,Coquitlam,49.2372447982538,-122.852997556329,3.8,0,42145.45,3022.71,26.91
Rogues Bar &  Grill,Coquitlam,49.3062789878786,-122.78926089406,3.9,0,33700.0,2192.65,22.3
Pizza One,Coquitlam,49.262742,-122.838984,3.3,0,45422.22,2021.37,20.45
Dookbaeki,Coquitlam,49.27759292246516,-122.79138553887606,4.4,1,37164.71,6085.65,29.03
Hee Rae Deung,Coquitlam,49.2475518179184,-122.891984134912,4.0,1,37257.14,5940.56,35.89
Pop's Pizza & Pasta,Coquitlam,49.23701,-122.87142,3.5,0,42000.0,3372.94,29.73
Pho Super Bowl,Coquitlam,49.261720508586464,-122.89092417221092,4.2,1,39423.53,5388.09,39.96
Pho Phu Thinh Restaurant,Coquitlam,49.2819779946262,-122.801139803735,3.9,0,36323.08,6152.4,29.36
Nonna’s Coquitlam,Coquitlam,49.23696,-122.87036,3.5,0,41890.91,3350.31,28.53
Delicious Pho,Coquitlam,49.282380380315,-122.798885696643,3.7,0,36093.33,7272.84,28.72
Aria Afghan Grill,Coquitlam,49.236929,-122.871916,4.4,1,42500.0,3232.3,30.45
C Market Coffee,Coquitlam,49.2338639121429,-122.8530460160252,4.0,1,42240.0,700.41,25.67
Sushi Boss,Coquitlam,49.2986583,-122.7872987,4.0,1,34066.67,4056.3,25.0
Me-n-Ed's Pizza Parlors,Coquitlam,49.24927,-122.86047,4.2,1,39811.76,3574.64,27.37
Crispy Falafel,Coquitlam,49.2352018438231,-122.855761778291,3.7,0,42280.0,2925.93,28.22
Pho 99,Coquitlam,49.27606,-122.7958,3.2,0,36345.45,6223.4,30.86
Maruhachi Ra-men,Coquitlam,49.28335,-122.7933949,3.9,0,36810.53,5832.29,28.33
Bbong,Coquitlam,49.243302112406,-122.891211349691,3.6,0,37828.57,4496.36,36.55
Fatburger,Coquitlam,49.23409,-122.86301,3.4,0,42466.67,3017.17,28.21
Browns Socialhouse Town Centre,Coquitlam,49.28247671487007,-122.7984179134894,3.4,0,36317.65,5965.49,28.12
House of Tofu Soup,Burnaby,49.2432776889176,-122.893122291784,3.6,0,37920.0,4384.91,36.17
Kim's BBQ House,Coquitlam,49.23711399221517,-122.8531926,4.5,1,41800.0,3349.79,27.23
Jimmy's Place,Coquitlam,49.2471019412282,-122.890613009564,4.0,1,37813.33,5230.04,36.29
I Love KBBQ,Coquitlam,49.2488313,-122.86387866172522,5.0,1,39450.0,3810.34,27.79
Bubble World,Coquitlam,49.2790792849535,-122.794279898607,2.7,0,36528.57,6861.28,29.3
Hwa Won,Coquitlam,49.23363,-122.85335,5.0,1,42240.0,700.41,25.67
Austin Fish House,Coquitlam,49.24928,-122.86076,3.6,0,39811.76,3574.64,27.37
Nonhyun Chicken Hot Pot,Coquitlam,49.2435186165261,-122.890372127295,3.3,0,37828.57,4496.36,36.55
Narita Sushi,Coquitlam,49.23363,-122.85335,3.8,0,42240.0,700.41,25.67
Dim Sum World,Coquitlam,49.28083,-122.79272,3.8,0,36905.88,5750.39,28.53
Nagano Japanese Restaurant,Coquitlam,49.2819484741704,-122.799879881647,3.6,0,36185.71,6493.74,28.08
South Castle Korean Restaurant,Coquitlam,49.2487155457237,-122.859535957053,4.1,1,39311.11,3830.66,27.58
Matoi Sushi,Coquitlam,49.274538,-122.791584,3.5,0,37022.22,5757.08,32.58
Sushi Karis,Coquitlam,49.2493462644793,-122.86582890898,4.3,1,39247.06,3100.66,27.5
La Ruota Pizzeria,Coquitlam,49.282258,-122.796297,3.5,0,35823.53,6071.16,28.19
Shin Ya Shanghai Cuisine,Coquitlam,49.28083,-122.79272,4.0,1,36905.88,5750.39,28.53
Shiok,Burnaby,49.25176337245633,-122.8961267,4.5,1,38188.89,5870.4,36.89
Bukjang Korean Restaurant,Coquitlam,49.2451096,-122.8924103,3.9,0,37828.57,4496.36,36.55
Mega Sushi,Coquitlam,49.24858070525632,-122.81784885439474,3.9,0,47250.0,2559.59,20.91
Milestones,Coquitlam,49.2784,-122.80925,3.2,0,39430.77,4861.0,28.46
Chuan Chili House,Coquitlam,49.28224556461602,-122.79592465596284,4.6,1,35887.5,6061.08,28.36
Soup Plus,Coquitlam,49.24868,-122.86186,3.8,0,39025.0,4196.53,28.2
Mercado Mexican Market & Taqueria - by Original's,Coquitlam,49.2786,-122.819064,3.7,0,46566.67,3008.56,23.95
North Garden Restaurant,Coquitlam,49.261465,-122.888345,3.2,0,39122.22,5581.35,40.17
Xpress Donair House,Coquitlam,49.2825351,-122.7966402,4.3,1,35823.53,6071.16,28.19
PappaRoti,Coquitlam,49.2840263,-122.793144,4.1,1,37155.56,5992.23,29.3
Sushi California,Coquitlam,49.2493323318395,-122.892389360117,3.4,0,37725.0,6448.87,38.82
Cora,Coquitlam,49.274923,-122.791039,3.7,0,37600.0,5967.87,32.31
Neptune Seafood Restaurant,Coquitlam,49.2772716,-122.8004566,3.5,0,36538.46,5005.46,29.68
Pho & Japolo,Burnaby,49.253645,-122.892575,3.7,0,38136.84,7484.91,40.21
Don Chepe's Restaurant,Coquitlam,49.2365844,-122.8530121,3.3,0,41955.56,3320.68,27.13
Milaap Indian Kitchen,Coquitlam,49.28330247934861,-122.81049934213397,4.0,1,40152.94,4637.01,27.5
MR MIKES,Coquitlam,49.27726890000161,-122.79442574110844,3.3,0,36357.14,6786.72,29.28
Tong's Gourmet House,Coquitlam,49.2800129185451,-122.792744748294,4.0,1,36653.33,6706.61,29.12
Jasmine Cafe Chinese Restaurant,Coquitlam,49.2493694,-122.8678328,3.3,0,39247.06,3100.66,27.5
Yewon Korean Restaurant,Coquitlam,49.2446349,-122.8922024,3.8,0,37828.57,4496.36,36.55
Great Canadian Casino Vancouver,Coquitlam,49.2276116,-122.8378131,2.5,0,43200.0,386.3,23.87
Bukchigo Jangguchigo,Coquitlam,49.2448065004847,-122.891679704792,4.0,1,37828.57,4496.36,36.55
Melody Market And Sushi,Coquitlam,49.24084311889563,-122.85300649997036,4.4,1,41171.43,3067.23,26.55
Sinjeon,Coquitlam,49.24396973613672,-122.89084557650504,4.7,1,37828.57,4496.36,36.55
Lucky Gate Chinese Restaurant,Coquitlam,49.24926,-122.85909,2.9,0,39311.11,3830.66,27.58
Manlijangseong,Coquitlam,49.2821912,-122.7999819,4.8,1,36185.71,6493.74,28.08
Yoko Sushi ,Coquitlam,49.2492979663881,-122.867572732974,3.7,0,39247.06,3100.66,27.5
John B Neighbourhood Pub,Coquitlam,49.24869,-122.86724,3.6,0,39266.67,3143.01,27.04
Hangang Korean Restaurant,Coquitlam,49.24868041062316,-122.85874128895492,4.1,1,39311.11,3830.66,27.58
Pasta Polo,Coquitlam,49.277518823721,-122.80783903308,3.1,0,39430.77,4861.0,28.46
Sushi Tree,Coquitlam,49.28064321231323,-122.79281080583212,4.4,1,36905.88,5750.39,28.53
Kuai Wei Jia,Coquitlam,49.2798956,-122.7928573,4.3,1,36653.33,6706.61,29.12
Fairways Grill & Patio,Coquitlam,49.30578,-122.80557,3.1,0,36766.67,2381.08,20.31
Sushi Koo,Coquitlam,49.2825351,-122.7966402,3.5,0,35823.53,6071.16,28.19
Browns Socialhouse,Coquitlam,49.23414737932616,-122.8578171723598,3.6,0,42750.0,2746.48,27.92
Xiang Yuan Qiao,Coquitlam,49.2785944880292,-122.792303189635,3.8,0,37164.71,6085.65,29.03
Jamila's Kitchen & Grill,Coquitlam,49.2782526718203,-122.811236373515,3.7,0,40116.67,4903.26,28.58
DONI,Coquitlam,49.28009000000029,-122.79263067062894,4.5,1,36500.0,7060.52,29.2
Koreana Restaurant,Coquitlam,49.2493709222092,-122.86761,4.1,1,39247.06,3100.66,27.5
Yeun Kyung,Burnaby,49.24508385858607,-122.89320889860392,3.9,0,37828.57,4496.36,36.55
Obanhmi,Coquitlam,49.25146979467957,-122.89236869663002,4.5,1,37484.21,6462.09,38.85
Secret Garden Korean Fusion Buffet & Grill,Burnaby,49.25268330907403,-122.89816191460868,3.6,0,39388.89,5947.49,36.07
Insadong Korean Restaurant,Coquitlam,49.2457360677118,-122.891493104171,3.5,0,37975.0,4444.72,36.05
Woking Dragon,Coquitlam,49.2838747027523,-122.810149566042,3.5,0,40077.78,4908.32,27.2
M Cafe,Coquitlam,49.278244999020686,-122.80725787060275,2.9,0,38450.0,4912.68,28.7
Ibex Cafe And Kitchen,Coquitlam,49.29492858174979,-122.74078297452256,3.9,0,44400.0,2402.04,29.09
Praguery,Coquitlam,49.28561589405232,-122.79052472086718,3.8,0,37726.32,6733.2,28.71
Cafe Ciel,Coquitlam,49.28159676519096,-122.7959246318604,3.5,0,35800.0,6180.76,28.57
Waves Coffee House,Coquitlam,49.2784614,-122.7985418,3.0,0,36292.31,6123.08,30.58
JJ Cafe Korean Snack Bar,Coquitlam,49.271577,-122.792133,0.0,0,38400.0,4055.69,29.22
Bubble Waffle Cafe,Vancouver,49.21864286799033,-123.0400156144884,1.0,0,36800.0,3696.72,25.13
Cafe 1892,Vancouver,49.26983439069651,-123.02615232059864,0.0,0,35687.5,4858.47,37.93
High Bid Café,Richmond,49.1634827,-123.0244064,1.0,0,,,
Noor's Cafe Original,Burnaby,49.2545851,-123.0219998,0.0,0,38320.0,2574.45,28.44
Elements Cafe,Burnaby,49.2640726,-123.0197851,2.5,0,35575.0,4774.12,41.75
