store_name,city,latitude,longitude,target_rating,target_is_successful,competitor_count_500m,nearest_transit_distance_m
Hangang Korean Restaurant,Coquitlam,49.24868041062316,-122.85874128895492,4.1,1,16,41.69154945596007
Pasta Polo,Coquitlam,49.277518823721,-122.80783903308,3.1,0,7,85.40268263219109
Sushi Tree,Coquitlam,49.28064321231323,-122.79281080583212,4.4,1,36,73.50765056667845
Kuai Wei Jia,Coquitlam,49.2798956,-122.7928573,4.3,1,36,54.4576308419679
Fairways Grill & Patio,Coquitlam,49.30578,-122.80557,3.1,0,0,72.58405931925714
Sushi Koo,Coquitlam,49.2825351,-122.7966402,3.5,0,34,32.14435673505325
Browns Socialhouse,Coquitlam,49.23414737932616,-122.8578171723598,3.6,0,10,195.68673002544787
Xiang Yuan Qiao,Coquitlam,49.2785944880292,-122.792303189635,3.8,0,29,124.03698625772469
Jamila's Kitchen & Grill,Coquitlam,49.2782526718203,-122.811236373515,3.7,0,7,114.83207873032057
DONI,Coquitlam,49.28009000000029,-122.79263067062894,4.5,1,34,64.82667503702467
Koreana Restaurant,Coquitlam,49.2493709222092,-122.86761,4.1,1,13,110.86717476262349
Yeun Kyung,Burnaby,49.24508385858607,-122.89320889860392,3.9,0,30,95.36888660088097
Obanhmi,Coquitlam,49.25146979467957,-122.89236869663002,4.5,1,14,115.57415054862089
Secret Garden Korean Fusion Buffet & Grill,Burnaby,49.25268330907403,-122.89816191460868,3.6,0,11,79.80805777512072
Insadong Korean Restaurant,Coquitlam,49.2457360677118,-122.891493104171,3.5,0,31,58.8013615862242
Woking Dragon,Coquitlam,49.2838747027523,-122.810149566042,3.5,0,3,50.18469083842116
M Cafe,Coquitlam,49.278244999020686,-122.80725787060275,2.9,0,6,75.52478473914702
Ibex Cafe And Kitchen,Coquitlam,49.29492858174979,-122.74078297452256,3.9,0,0,181.96510619752974
Praguery,Coquitlam,49.28561589405232,-122.79052472086718,3.8,0,4,66.5779489341145
Cafe Ciel,Coquitlam,49.28159676519096,-122.7959246318604,3.5,0,38,115.7374587692068
Waves Coffee House,Coquitlam,49.2784614,-122.7985418,3.0,0,36,221.5856400274941
JJ Cafe Korean Snack Bar,Coquitlam,49.271577,-122.792133,0.0,0,5,281.9355805567033
Bubble Waffle Cafe,Vancouver,49.21864286799033,-123.0400156144884,1.0,0,0,108.73587680416045
Cafe 1892,Vancouver,49.26983439069651,-123.02615232059864,0.0,0,0,187.7207419705834
High Bid Café,Richmond,49.1634827,-123.0244064,1.0,0,0,552.40399670195
Noor's Cafe Original,Burnaby,49.2545851,-123.0219998,0.0,0,7,41.012750926006596
Elements Cafe,Burnaby,49.2640726,-123.0197851,2.5,0,3,41.98495820083693
